# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 10173 5 6683 71 12454625 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ko/viewer.f956fd158fae.properties
DUPTYPE_WITHIN_SAME_TREE -10173 6 6683 71 13898982 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ko/viewer.f956fd158fae.properties
DUPTYPE_WITHIN_SAME_TREE -10173 6 6683 71 13894614 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ko/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10173 5 6683 71 12453900 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ko/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10105 5 6693 71 12062024 5 /openedx/staticfiles/js/vendor/pdfjs/locale/de/viewer.219394e84c1a.properties
DUPTYPE_WITHIN_SAME_TREE -10105 6 6693 71 12851969 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/de/viewer.219394e84c1a.properties
DUPTYPE_WITHIN_SAME_TREE -10105 6 6693 71 12851756 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/de/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10105 5 6693 71 12061330 5 /openedx/staticfiles/js/vendor/pdfjs/locale/de/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10081 5 6696 71 12588411 5 /openedx/staticfiles/js/vendor/pdfjs/locale/az/viewer.96bc0262a798.properties
DUPTYPE_WITHIN_SAME_TREE -10081 6 6696 71 13894640 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/az/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10081 5 6696 71 12582928 5 /openedx/staticfiles/js/vendor/pdfjs/locale/az/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10081 6 6696 71 13898995 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/az/viewer.96bc0262a798.properties
DUPTYPE_FIRST_OCCURRENCE 2379 2 6697 71 13766120 5 /openedx/staticfiles/proctoring/templates/student-onboarding-status.e7d46b6343eb.underscore
DUPTYPE_WITHIN_SAME_TREE -2379 3 6697 71 13896935 5 /openedx/staticfiles/studio/proctoring/templates/student-onboarding-status.underscore
DUPTYPE_WITHIN_SAME_TREE -2379 2 6697 71 13765571 5 /openedx/staticfiles/proctoring/templates/student-onboarding-status.underscore
DUPTYPE_WITHIN_SAME_TREE -2379 3 6697 71 13900643 5 /openedx/staticfiles/studio/proctoring/templates/student-onboarding-status.e7d46b6343eb.underscore
DUPTYPE_FIRST_OCCURRENCE 10215 5 6698 71 12588417 5 /openedx/staticfiles/js/vendor/pdfjs/locale/pt-BR/viewer.41d0ada44278.properties
DUPTYPE_WITHIN_SAME_TREE -10215 6 6698 71 13894652 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/pt-BR/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10215 6 6698 71 13899001 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/pt-BR/viewer.41d0ada44278.properties
DUPTYPE_WITHIN_SAME_TREE -10215 5 6698 71 12582940 5 /openedx/staticfiles/js/vendor/pdfjs/locale/pt-BR/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 2473 2 6702 71 12590685 5 /openedx/staticfiles/studio-frontend/dist/i18nMessages.min.js.ff71861378bc.map
DUPTYPE_WITHIN_SAME_TREE -2473 4 6702 71 13899781 5 /openedx/staticfiles/studio/common/js/vendor/i18nMessages.min.js.ff71861378bc.map
DUPTYPE_WITHIN_SAME_TREE -2473 3 6702 71 12589292 5 /openedx/staticfiles/common/js/vendor/i18nMessages.min.js.ff71861378bc.map
DUPTYPE_WITHIN_SAME_TREE -2473 2 6702 71 12586480 5 /openedx/staticfiles/studio-frontend/dist/i18nMessages.min.js.map
DUPTYPE_WITHIN_SAME_TREE -2473 4 6702 71 13895374 5 /openedx/staticfiles/studio/common/js/vendor/i18nMessages.min.js.map
DUPTYPE_WITHIN_SAME_TREE -2473 3 6702 71 12583633 5 /openedx/staticfiles/common/js/vendor/i18nMessages.min.js.map
DUPTYPE_FIRST_OCCURRENCE 4379 3 6707 71 12589240 5 /openedx/staticfiles/js/capa/drag_and_drop/draggable_events.42ce60884c07.js
DUPTYPE_WITHIN_SAME_TREE -4379 4 6707 71 13895191 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/draggable_events.js
DUPTYPE_WITHIN_SAME_TREE -4379 3 6707 71 12583494 5 /openedx/staticfiles/js/capa/drag_and_drop/draggable_events.js
DUPTYPE_WITHIN_SAME_TREE -4379 4 6707 71 13899729 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/draggable_events.42ce60884c07.js
DUPTYPE_FIRST_OCCURRENCE 8155 4 6722 71 13900202 5 /openedx/staticfiles/studio/cms/js/xblock/cms.runtime.v1.115960ca8c9d.js
DUPTYPE_WITHIN_SAME_TREE -8155 4 6722 71 13895690 5 /openedx/staticfiles/studio/cms/js/xblock/cms.runtime.v1.js
DUPTYPE_FIRST_OCCURRENCE 10117 5 6727 71 12062040 5 /openedx/staticfiles/js/vendor/pdfjs/locale/es-AR/viewer.bb2a105812ab.properties
DUPTYPE_WITHIN_SAME_TREE -10117 5 6727 71 12061362 5 /openedx/staticfiles/js/vendor/pdfjs/locale/es-AR/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10117 6 6727 71 13376195 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/es-AR/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10117 6 6727 71 13376264 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/es-AR/viewer.bb2a105812ab.properties
DUPTYPE_FIRST_OCCURRENCE 10207 5 6729 71 12588405 5 /openedx/staticfiles/js/vendor/pdfjs/locale/oc/viewer.53debca68bac.properties
DUPTYPE_WITHIN_SAME_TREE -10207 6 6729 71 13898989 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/oc/viewer.53debca68bac.properties
DUPTYPE_WITHIN_SAME_TREE -10207 6 6729 71 13894628 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/oc/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10207 5 6729 71 12582916 5 /openedx/staticfiles/js/vendor/pdfjs/locale/oc/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 3355 2 6731 71 12590361 5 /openedx/staticfiles/templates/courseware/dates.c9ca05794a5d.html
DUPTYPE_WITHIN_SAME_TREE -3355 2 6731 71 12584614 5 /openedx/staticfiles/templates/courseware/dates.html
DUPTYPE_FIRST_OCCURRENCE 135 1 6737 71 12590815 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.3fc6969ae987de0a2c38.c553da8371cd.js
DUPTYPE_WITHIN_SAME_TREE -135 2 6737 71 13895611 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.3fc6969ae987de0a2c38.js
DUPTYPE_WITHIN_SAME_TREE -135 2 6737 71 13895627 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.js
DUPTYPE_WITHIN_SAME_TREE -135 1 6737 71 12583870 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.3fc6969ae987de0a2c38.js
DUPTYPE_WITHIN_SAME_TREE -135 2 6737 71 13900750 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.3fc6969ae987de0a2c38.c553da8371cd.js
DUPTYPE_WITHIN_SAME_TREE -135 2 6737 71 13900766 5 /openedx/staticfiles/studio/bundles/EntitlementUnenrollmentFactory.c553da8371cd.js
DUPTYPE_WITHIN_SAME_TREE -135 1 6737 71 12590831 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.c553da8371cd.js
DUPTYPE_WITHIN_SAME_TREE -135 1 6737 71 12583886 5 /openedx/staticfiles/bundles/EntitlementUnenrollmentFactory.js
DUPTYPE_FIRST_OCCURRENCE 7591 4 6740 71 13765984 5 /openedx/staticfiles/js/bower/URIjs/src/jquery.URI.a80906b353df.js
DUPTYPE_WITHIN_SAME_TREE -7591 8 6740 71 13898178 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.a80906b353df.js
DUPTYPE_WITHIN_SAME_TREE -7591 5 6740 71 13896838 5 /openedx/staticfiles/studio/js/bower/URIjs/src/jquery.URI.js
DUPTYPE_WITHIN_SAME_TREE -7591 9 6740 71 13897164 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.js
DUPTYPE_WITHIN_SAME_TREE -7591 5 6740 71 13899590 5 /openedx/staticfiles/studio/js/bower/URIjs/src/jquery.URI.a80906b353df.js
DUPTYPE_WITHIN_SAME_TREE -7591 9 6740 71 13897894 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.a80906b353df.js
DUPTYPE_WITHIN_SAME_TREE -7591 8 6740 71 13894508 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/jquery.URI.js
DUPTYPE_WITHIN_SAME_TREE -7591 4 6740 71 13765467 5 /openedx/staticfiles/js/bower/URIjs/src/jquery.URI.js
DUPTYPE_FIRST_OCCURRENCE 4835 3 6767 71 12589563 5 /openedx/staticfiles/js/learner_dashboard/views/entitlement_unenrollment_view.f0882666c37f.js
DUPTYPE_WITHIN_SAME_TREE -4835 3 6767 71 12584291 5 /openedx/staticfiles/js/learner_dashboard/views/entitlement_unenrollment_view.js
DUPTYPE_FIRST_OCCURRENCE 5006 3 6771 71 12589151 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.fillbetween.62001e803c55.js
DUPTYPE_WITHIN_SAME_TREE -5006 3 6771 71 12583283 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.fillbetween.js
DUPTYPE_WITHIN_SAME_TREE -5006 4 6771 71 13899640 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.fillbetween.62001e803c55.js
DUPTYPE_WITHIN_SAME_TREE -5006 4 6771 71 13894980 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.fillbetween.js
DUPTYPE_FIRST_OCCURRENCE 15913 7 6771 71 13898216 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/ar/textjs.fe1bd16049a6.js
DUPTYPE_WITHIN_SAME_TREE -15913 8 6771 71 14024960 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/ar/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15913 7 6771 71 13894084 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/ar/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15913 8 6771 71 14028087 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/ar/textjs.fe1bd16049a6.js
DUPTYPE_FIRST_OCCURRENCE 10181 5 6774 71 12062053 5 /openedx/staticfiles/js/vendor/pdfjs/locale/lt/viewer.d13dec42f930.properties
DUPTYPE_WITHIN_SAME_TREE -10181 6 6774 71 13766416 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/lt/viewer.d13dec42f930.properties
DUPTYPE_WITHIN_SAME_TREE -10181 6 6774 71 13765663 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/lt/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10181 5 6774 71 12061388 5 /openedx/staticfiles/js/vendor/pdfjs/locale/lt/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 6643 3 6780 71 12589369 5 /openedx/staticfiles/xmodule/modules/css/_000-111785f10f8777adb934f5e931008fe4.111785f10f87.scss
DUPTYPE_WITHIN_SAME_TREE -6643 3 6780 71 12583763 5 /openedx/staticfiles/xmodule/modules/css/_000-111785f10f8777adb934f5e931008fe4.scss
DUPTYPE_WITHIN_SAME_TREE -6643 4 6780 71 13895504 5 /openedx/staticfiles/studio/xmodule/modules/css/_000-111785f10f8777adb934f5e931008fe4.scss
DUPTYPE_WITHIN_SAME_TREE -6643 4 6780 71 13900160 5 /openedx/staticfiles/studio/xmodule/modules/css/_000-111785f10f8777adb934f5e931008fe4.111785f10f87.scss
DUPTYPE_FIRST_OCCURRENCE 10135 5 6797 71 12062056 5 /openedx/staticfiles/js/vendor/pdfjs/locale/fr/viewer.525f801aaa2c.properties
DUPTYPE_WITHIN_SAME_TREE -10135 6 6797 71 13894542 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/fr/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10135 5 6797 71 12061394 5 /openedx/staticfiles/js/vendor/pdfjs/locale/fr/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10135 6 6797 71 13898946 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/fr/viewer.525f801aaa2c.properties
DUPTYPE_FIRST_OCCURRENCE 10139 5 6800 71 12062050 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ga-IE/viewer.0f72b8c91e94.properties
DUPTYPE_WITHIN_SAME_TREE -10139 5 6800 71 12061382 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ga-IE/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10139 6 6800 71 13634711 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ga-IE/viewer.0f72b8c91e94.properties
DUPTYPE_WITHIN_SAME_TREE -10139 6 6800 71 13634555 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ga-IE/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 12211 5 6811 71 13898536 5 /openedx/staticfiles/xblock/resources/poll/public/html/poll_edit.fc3bc61d7d0f.html
DUPTYPE_WITHIN_SAME_TREE -12211 6 6811 71 14028218 5 /openedx/staticfiles/studio/xblock/resources/poll/public/html/poll_edit.fc3bc61d7d0f.html
DUPTYPE_WITHIN_SAME_TREE -12211 6 6811 71 14024931 5 /openedx/staticfiles/studio/xblock/resources/poll/public/html/poll_edit.html
DUPTYPE_WITHIN_SAME_TREE -12211 5 6811 71 13894055 5 /openedx/staticfiles/xblock/resources/poll/public/html/poll_edit.html
DUPTYPE_FIRST_OCCURRENCE 14799 7 6812 71 12587900 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/ScriptLoader.b5363283e9f2.js
DUPTYPE_WITHIN_SAME_TREE -14799 7 6812 71 12583037 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/dom/ScriptLoader.js
DUPTYPE_WITHIN_SAME_TREE -14799 8 6812 71 13894734 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/ScriptLoader.js
DUPTYPE_WITHIN_SAME_TREE -14799 8 6812 71 13897909 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/dom/ScriptLoader.b5363283e9f2.js
DUPTYPE_FIRST_OCCURRENCE 7543 4 6831 71 12588894 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/cjs/react.production.min.cf28a09ebe3a.js
DUPTYPE_WITHIN_SAME_TREE -7543 4 6831 71 12585929 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/cjs/react.production.min.js
DUPTYPE_FIRST_OCCURRENCE 10231 5 6835 71 12454618 5 /openedx/staticfiles/js/vendor/pdfjs/locale/sk/viewer.1aea7f492485.properties
DUPTYPE_WITHIN_SAME_TREE -10231 5 6835 71 12453822 5 /openedx/staticfiles/js/vendor/pdfjs/locale/sk/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10231 6 6835 71 13898975 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/sk/viewer.1aea7f492485.properties
DUPTYPE_WITHIN_SAME_TREE -10231 6 6835 71 13894600 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/sk/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 12369 6 6837 71 12719005 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/proctored_exam_allowance_view.e9675caee73d.js
DUPTYPE_WITHIN_SAME_TREE -12369 6 6837 71 12718875 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/proctored_exam_allowance_view.js
DUPTYPE_FIRST_OCCURRENCE 10221 5 6838 71 12062062 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ro/viewer.de8262c083ef.properties
DUPTYPE_WITHIN_SAME_TREE -10221 5 6838 71 12061406 5 /openedx/staticfiles/js/vendor/pdfjs/locale/ro/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10221 6 6838 71 13894554 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ro/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10221 6 6838 71 13898952 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/ro/viewer.de8262c083ef.properties
DUPTYPE_FIRST_OCCURRENCE 1692 2 6840 71 12590651 5 /openedx/staticfiles/fonts/CreativeCommons/cc.ae5bfe84d5e1.ttf
DUPTYPE_WITHIN_SAME_TREE -1692 2 6840 71 12585180 5 /openedx/staticfiles/fonts/CreativeCommons/cc.ttf
DUPTYPE_WITHIN_SAME_TREE -1692 3 6840 71 13896116 5 /openedx/staticfiles/studio/fonts/CreativeCommons/cc.ttf
DUPTYPE_WITHIN_SAME_TREE -1692 3 6840 71 13900567 5 /openedx/staticfiles/studio/fonts/CreativeCommons/cc.ae5bfe84d5e1.ttf
DUPTYPE_FIRST_OCCURRENCE 10091 5 6845 71 12062029 5 /openedx/staticfiles/js/vendor/pdfjs/locale/br/viewer.ec34ea43e7f1.properties
DUPTYPE_WITHIN_SAME_TREE -10091 6 6845 71 12985519 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/br/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10091 5 6845 71 12061340 5 /openedx/staticfiles/js/vendor/pdfjs/locale/br/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10091 6 6845 71 12985605 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/br/viewer.ec34ea43e7f1.properties
DUPTYPE_FIRST_OCCURRENCE 15997 8 6846 71 12587765 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/CheckBox/index.jsx.082112cf2b48.html
DUPTYPE_WITHIN_SAME_TREE -15997 8 6846 71 12585298 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/CheckBox/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 16235 8 6846 71 12587841 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/CheckBox/index.jsx.fa46dfc2d799.html
DUPTYPE_WITHIN_SAME_TREE -16235 8 6846 71 12586201 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/CheckBox/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 10267 5 6846 71 12454630 5 /openedx/staticfiles/js/vendor/pdfjs/locale/xh/viewer.bee66e62e897.properties
DUPTYPE_WITHIN_SAME_TREE -10267 6 6846 71 13898987 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/xh/viewer.bee66e62e897.properties
DUPTYPE_WITHIN_SAME_TREE -10267 6 6846 71 13894624 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/xh/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10267 5 6846 71 12453910 5 /openedx/staticfiles/js/vendor/pdfjs/locale/xh/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 10303 5 6846 71 12588603 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/CheckBox/index.jsx.4be17d60d0c2.html
DUPTYPE_WITHIN_SAME_TREE -10303 5 6846 71 12586549 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/CheckBox/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 7753 4 6856 71 12588810 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/searchcursor.4c2153e8b17d.js
DUPTYPE_WITHIN_SAME_TREE -7753 5 6856 71 13899457 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/searchcursor.4c2153e8b17d.js
DUPTYPE_WITHIN_SAME_TREE -7753 5 6856 71 13894955 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/searchcursor.js
DUPTYPE_WITHIN_SAME_TREE -7753 4 6856 71 12583258 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/searchcursor.js
DUPTYPE_FIRST_OCCURRENCE 15777 7 6858 71 13898198 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/hi/text.3fe6bb045e32.js
DUPTYPE_WITHIN_SAME_TREE -15777 8 6858 71 13898685 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/hi/text.3fe6bb045e32.js
DUPTYPE_WITHIN_SAME_TREE -15777 8 6858 71 13897479 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/hi/text.js
DUPTYPE_WITHIN_SAME_TREE -15777 7 6858 71 13893878 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/hi/text.js
DUPTYPE_FIRST_OCCURRENCE 7495 4 6868 71 12589063 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/offset.e933cae61dd8.js
DUPTYPE_WITHIN_SAME_TREE -7495 4 6868 71 12586786 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/offset.js
DUPTYPE_FIRST_OCCURRENCE 1397 2 6874 71 13248522 5 /openedx/staticfiles/admin/css/changelists.c70d77c47e69.css
DUPTYPE_WITHIN_SAME_TREE -1397 2 6874 71 13248015 5 /openedx/staticfiles/admin/css/changelists.css
DUPTYPE_WITHIN_SAME_TREE -1397 3 6874 71 13896124 5 /openedx/staticfiles/studio/admin/css/changelists.css
DUPTYPE_WITHIN_SAME_TREE -1397 3 6874 71 13900573 5 /openedx/staticfiles/studio/admin/css/changelists.c70d77c47e69.css
DUPTYPE_FIRST_OCCURRENCE 10153 5 6896 71 12062070 5 /openedx/staticfiles/js/vendor/pdfjs/locale/hu/viewer.143b05e6e347.properties
DUPTYPE_WITHIN_SAME_TREE -10153 6 6896 71 13898960 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/hu/viewer.143b05e6e347.properties
DUPTYPE_WITHIN_SAME_TREE -10153 5 6896 71 12061422 5 /openedx/staticfiles/js/vendor/pdfjs/locale/hu/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10153 6 6896 71 13894570 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/hu/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4135 3 6896 71 12590119 5 /openedx/staticfiles/edx-bootstrap/samples/edx/search.2ec4110367fe.html
DUPTYPE_WITHIN_SAME_TREE -4135 3 6896 71 12586761 5 /openedx/staticfiles/edx-bootstrap/samples/edx/search.html
DUPTYPE_FIRST_OCCURRENCE 14875 7 6901 71 12587965 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/GridLayout.ca84a50da656.js
DUPTYPE_WITHIN_SAME_TREE -14875 8 6901 71 13894801 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/GridLayout.js
DUPTYPE_WITHIN_SAME_TREE -14875 8 6901 71 13897974 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/GridLayout.ca84a50da656.js
DUPTYPE_WITHIN_SAME_TREE -14875 7 6901 71 12583104 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/GridLayout.js
DUPTYPE_FIRST_OCCURRENCE 3813 2 6903 71 12063454 5 /openedx/staticfiles/vendor/jsme/release_notes.00db67222255.txt
DUPTYPE_WITHIN_SAME_TREE -3813 2 6903 71 12061522 5 /openedx/staticfiles/vendor/jsme/release_notes.txt
DUPTYPE_WITHIN_SAME_TREE -3813 3 6903 71 12196257 5 /openedx/staticfiles/studio/vendor/jsme/release_notes.txt
DUPTYPE_WITHIN_SAME_TREE -3813 3 6903 71 12196392 5 /openedx/staticfiles/studio/vendor/jsme/release_notes.00db67222255.txt
DUPTYPE_FIRST_OCCURRENCE 10141 5 6908 71 12062047 5 /openedx/staticfiles/js/vendor/pdfjs/locale/gd/viewer.21a24a847722.properties
DUPTYPE_WITHIN_SAME_TREE -10141 6 6908 71 13634708 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/gd/viewer.21a24a847722.properties
DUPTYPE_WITHIN_SAME_TREE -10141 6 6908 71 13634549 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/gd/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10141 5 6908 71 12061376 5 /openedx/staticfiles/js/vendor/pdfjs/locale/gd/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 4797 3 6926 71 12589497 5 /openedx/staticfiles/js/i18n/uz/djangojs.8d0238ed8738.js
DUPTYPE_WITHIN_SAME_TREE -4797 4 6926 71 13895730 5 /openedx/staticfiles/studio/js/i18n/uz/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4797 4 6926 71 13900222 5 /openedx/staticfiles/studio/js/i18n/uz/djangojs.8d0238ed8738.js
DUPTYPE_WITHIN_SAME_TREE -4797 3 6926 71 12584124 5 /openedx/staticfiles/js/i18n/uz/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 5033 3 6968 71 12589167 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.stack.e9af2bfe13e7.js
DUPTYPE_WITHIN_SAME_TREE -5033 4 6968 71 13899656 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.stack.e9af2bfe13e7.js
DUPTYPE_WITHIN_SAME_TREE -5033 4 6968 71 13894996 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.stack.js
DUPTYPE_WITHIN_SAME_TREE -5033 3 6968 71 12583299 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.stack.js
DUPTYPE_FIRST_OCCURRENCE 7823 4 6980 71 12589033 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/cjs/react-is.development.807fc73af421.js
DUPTYPE_WITHIN_SAME_TREE -7823 4 6980 71 12586157 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/cjs/react-is.development.js
DUPTYPE_FIRST_OCCURRENCE 2931 2 6981 71 13900936 5 /openedx/staticfiles/studio/images/spinner-on-grey.962bf54646dd.gif
DUPTYPE_WITHIN_SAME_TREE -2931 2 6981 71 13896103 5 /openedx/staticfiles/studio/images/spinner-on-grey.gif
DUPTYPE_FIRST_OCCURRENCE 4733 3 6990 71 12589528 5 /openedx/staticfiles/js/i18n/kk-kz/djangojs.ac5b6c765e40.js
DUPTYPE_WITHIN_SAME_TREE -4733 4 6990 71 13900253 5 /openedx/staticfiles/studio/js/i18n/kk-kz/djangojs.ac5b6c765e40.js
DUPTYPE_WITHIN_SAME_TREE -4733 3 6990 71 12584186 5 /openedx/staticfiles/js/i18n/kk-kz/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4733 4 6990 71 13895792 5 /openedx/staticfiles/studio/js/i18n/kk-kz/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 1689 2 7000 71 12590652 5 /openedx/staticfiles/fonts/CreativeCommons/cc.1e88b5e25694.eot
DUPTYPE_WITHIN_SAME_TREE -1689 3 7000 71 13900568 5 /openedx/staticfiles/studio/fonts/CreativeCommons/cc.1e88b5e25694.eot
DUPTYPE_WITHIN_SAME_TREE -1689 3 7000 71 13896117 5 /openedx/staticfiles/studio/fonts/CreativeCommons/cc.eot
DUPTYPE_WITHIN_SAME_TREE -1689 2 7000 71 12585181 5 /openedx/staticfiles/fonts/CreativeCommons/cc.eot
